1,2,3
0.4659178853034973,0.48586252331733704,0.5092678070068359
0.5859999060630798,0.5892612934112549,0.5964069962501526
0.6246488094329834,0.6335648894309998,0.62614905834198
0.6306959986686707,0.6458931565284729,0.6319797039031982
0.6328977942466736,0.6548551321029663,0.6487694978713989
0.6435436606407166,0.6692728400230408,0.6411184668540955
0.6441776752471924,0.6651533246040344,0.6580758690834045
0.6577953100204468,0.6802991032600403,0.6671289205551147
0.6591885089874268,0.6801458597183228,0.6710999608039856
0.6721940636634827,0.6807805299758911,0.6714457869529724
0.6772307753562927,0.6918727159500122,0.6842213869094849
0.6833953261375427,0.6993789672851562,0.6787822246551514
0.6722092032432556,0.7034852504730225,0.6877076029777527
0.696169912815094,0.6877875924110413,0.6864616274833679
0.681513249874115,0.6919196248054504,0.705791711807251
0.6954689621925354,0.7094977498054504,0.708257794380188
0.6985543370246887,0.717644453048706,0.6963784694671631
0.7080324292182922,0.7015025615692139,0.7113087177276611
0.7122862339019775,0.7218399047851562,0.7191751003265381
0.723930835723877,0.730299174785614,0.7288248538970947
0.7360982298851013,0.734158456325531,0.7301906943321228
0.7352399826049805,0.7368593811988831,0.7254178524017334
0.7507169842720032,0.7472245693206787,0.7360706329345703
0.7489923238754272,0.7422161102294922,0.7384247183799744
0.7030616402626038,0.6783038973808289,0.6901678442955017
0.7155264019966125,0.7029151916503906,0.711453378200531
0.7236958742141724,0.7178040146827698,0.7140265107154846
0.7225687503814697,0.7240060567855835,0.7295884490013123
0.725288987159729,0.7312695980072021,0.7324419021606445
0.7280772924423218,0.7305693030357361,0.7357688546180725
0.7435762286186218,0.7360963225364685,0.719278872013092
0.7501787543296814,0.7466258406639099,0.7331784963607788
0.7527849078178406,0.7428025603294373,0.7443497180938721
0.7648115158081055,0.7492660284042358,0.7521839141845703
0.7678924798965454,0.7627267241477966,0.7568463683128357
0.7598998546600342,0.7659065127372742,0.7567712664604187
0.7784233689308167,0.7626216411590576,0.7605670690536499
0.7719841599464417,0.7637840509414673,0.7738656401634216
0.7579986453056335,0.7793470621109009,0.7790856957435608
0.7821744680404663,0.787113606929779,0.7875503897666931
0.7842479944229126,0.7950882315635681,0.7983570098876953
0.7923071384429932,0.801072359085083,0.7951595187187195
0.8033859133720398,0.7990145087242126,0.8028713464736938
0.8051704168319702,0.7881410121917725,0.8100925087928772
0.8165685534477234,0.8009847402572632,0.8072465658187866
0.8198789358139038,0.8163264989852905,0.7868300080299377
0.8269407749176025,0.8189185857772827,0.8075146079063416
0.8281562924385071,0.8261509537696838,0.8188273906707764
0.712123692035675,0.708561360836029,0.7131372094154358
0.7336769700050354,0.7280539870262146,0.7311090230941772
0.7460818886756897,0.7296019196510315,0.7457659244537354
0.7423677444458008,0.743638813495636,0.7540876269340515
0.7564008831977844,0.7444046139717102,0.7571051120758057
0.7702268958091736,0.7593031525611877,0.7565162181854248
0.7730621695518494,0.7615096569061279,0.7714080214500427
0.7782874703407288,0.7653957605361938,0.767045259475708
0.7684314250946045,0.7825052738189697,0.7807449102401733
0.7881721258163452,0.7927283644676208,0.7925117611885071
0.8023681044578552,0.7980420589447021,0.8009453415870667
0.8070790767669678,0.8072050213813782,0.8084914684295654
0.8138910531997681,0.808035671710968,0.8165168762207031
0.819324254989624,0.8145437836647034,0.8200292587280273
0.8225761651992798,0.8213536739349365,0.8228636384010315
0.8332977294921875,0.825827419757843,0.8291087746620178
0.8359833359718323,0.8278472423553467,0.834812343120575
0.8419145941734314,0.8403223156929016,0.83770751953125
0.8357239365577698,0.8436799645423889,0.8412695527076721
0.8417704105377197,0.8458008170127869,0.8439369797706604
0.8406438827514648,0.8474999070167542,0.8453315496444702
0.8527620434761047,0.8501258492469788,0.8522453308105469
0.8583749532699585,0.853782057762146,0.8514593243598938
0.8616817593574524,0.8625574111938477,0.8593790531158447
0.7129163146018982,0.7256669402122498,0.7004680633544922
0.7358328104019165,0.7356356978416443,0.7317527532577515
0.7436607480049133,0.7519299983978271,0.7256907820701599
0.7602440118789673,0.7596471905708313,0.7487297058105469
0.7668958902359009,0.7736660242080688,0.7519371509552002
0.7749372720718384,0.7815412282943726,0.7719623446464539
0.7920181155204773,0.7862054705619812,0.7813125252723694
0.8009535074234009,0.7885100841522217,0.7889135479927063
0.8056461811065674,0.8057025671005249,0.7959240078926086
0.8113111257553101,0.8124331831932068,0.8035768866539001
0.8074879050254822,0.8185959458351135,0.8082376718521118
0.8163877129554749,0.8239943981170654,0.8164711594581604
0.8283886313438416,0.8260515332221985,0.8197878003120422
0.8331785798072815,0.8329718112945557,0.8315061926841736
