1,2,3
0.28336310386657715,0.2778538763523102,0.2668488025665283
0.2875446677207947,0.3166320025920868,0.3095146715641022
0.2850075960159302,0.3960322439670563,0.41089797019958496
0.290515273809433,0.41985413432121277,0.4487336277961731
0.2905309796333313,0.40552228689193726,0.4617365598678589
0.29035478830337524,0.3903449475765228,0.4897015690803528
0.28619998693466187,0.4575597047805786,0.49090468883514404
0.2890266180038452,0.43435943126678467,0.4896352291107178
0.29026830196380615,0.462592750787735,0.4913199543952942
0.28999197483062744,0.5228044986724854,0.5039563775062561
0.28994783759117126,0.5269051194190979,0.5213360786437988
0.29001614451408386,0.5354488492012024,0.5242276191711426
0.2898153066635132,0.5370165109634399,0.5041427612304688
0.2897101044654846,0.5422502160072327,0.5160976648330688
0.2895490527153015,0.5608891844749451,0.5250646471977234
0.289817750453949,0.5628101229667664,0.5309879183769226
0.2890552878379822,0.5508662462234497,0.5325391292572021
0.2891333997249603,0.5595783591270447,0.5406108498573303
0.28922364115715027,0.5733347535133362,0.5398527383804321
0.28885194659233093,0.5795546770095825,0.5390816330909729
0.2889867424964905,0.5820711255073547,0.5452767610549927
0.2884613871574402,0.577019214630127,0.546928882598877
0.2883739471435547,0.5905141234397888,0.5428142547607422
0.28877803683280945,0.5891106724739075,0.5501991510391235
0.288440465927124,0.5656731128692627,0.5214508771896362
0.28799426555633545,0.5789492130279541,0.5235194563865662
0.28789278864860535,0.5929678678512573,0.5321057438850403
0.2879049777984619,0.5892096161842346,0.5363667011260986
0.2878299653530121,0.5858126282691956,0.5372236371040344
0.2877323031425476,0.5970556139945984,0.5479998588562012
0.2877424955368042,0.5944021344184875,0.5490524768829346
0.28780585527420044,0.6105871796607971,0.5547512769699097
0.2875661253929138,0.6109086871147156,0.5554693937301636
0.28712743520736694,0.6211572885513306,0.5571299195289612
0.2874387204647064,0.6231498718261719,0.5596948862075806
0.2872055172920227,0.6321299076080322,0.5506313443183899
0.28682780265808105,0.6363176703453064,0.5656710863113403
0.28724315762519836,0.6337527632713318,0.5694969892501831
0.2872326672077179,0.6433413028717041,0.5682336688041687
0.2869531810283661,0.6377927660942078,0.5585314035415649
0.2864919602870941,0.6285156011581421,0.5688348412513733
0.2866012752056122,0.6483445167541504,0.577178955078125
0.286446213722229,0.6589637398719788,0.5833023190498352
0.28437671065330505,0.663853108882904,0.5850411057472229
0.2863624393939972,0.6593837738037109,0.5839919447898865
0.285944402217865,0.6558238863945007,0.5939010977745056
0.28598371148109436,0.6473816633224487,0.5971633791923523
0.28550049662590027,0.6807551980018616,0.6024226546287537
0.28470125794410706,0.601767897605896,0.5483379364013672
0.2844730615615845,0.604128360748291,0.5543582439422607
0.284575879573822,0.6201750636100769,0.56252121925354
0.2840858995914459,0.6231577396392822,0.5658056735992432
0.284018337726593,0.6396687626838684,0.5745206475257874
0.28400126099586487,0.6307711601257324,0.5806921720504761
0.2843424081802368,0.6329467296600342,0.5900757908821106
0.28389859199523926,0.644096851348877,0.5922402739524841
0.28403088450431824,0.653060793876648,0.583964467048645
0.28357985615730286,0.6543142199516296,0.5912542939186096
0.284096896648407,0.6752923130989075,0.6062496900558472
0.28134018182754517,0.6795525550842285,0.6097136735916138
0.2836077809333801,0.6696324348449707,0.6102016568183899
0.2835560142993927,0.6779390573501587,0.6074983477592468
0.2827794849872589,0.6773225665092468,0.6209359169006348
0.283265084028244,0.692181408405304,0.6277198195457458
0.28286847472190857,0.6944336891174316,0.6279875636100769
0.2829037308692932,0.7135052680969238,0.6365278363227844
0.2828240990638733,0.7211157083511353,0.6404430866241455
0.28257474303245544,0.7247896790504456,0.637538492679596
0.28268808126449585,0.7303667664527893,0.6320884823799133
0.28272706270217896,0.7368897795677185,0.6458786129951477
0.2826518416404724,0.7339248061180115,0.6508119106292725
0.2823231518268585,0.7354031205177307,0.6583892107009888
0.28266626596450806,0.5957198143005371,0.5696641802787781
0.2823977768421173,0.6048579216003418,0.5798580646514893
0.28268659114837646,0.6296842098236084,0.5847288966178894
0.2826220393180847,0.6386120319366455,0.5746201276779175
0.28206974267959595,0.6549868583679199,0.5960050821304321
0.28229501843452454,0.6673070192337036,0.6006574034690857
0.2819202244281769,0.6678270697593689,0.6110103130340576
0.2816876173019409,0.6804893612861633,0.6213688850402832
0.28143590688705444,0.6886940002441406,0.6300486922264099
0.28170838952064514,0.7039987444877625,0.6366201639175415
0.2816261351108551,0.715242326259613,0.6436088681221008
0.28148970007896423,0.7222809195518494,0.6440011262893677
0.2815469801425934,0.7266265749931335,0.6523185968399048
0.28157633543014526,0.7311211228370667,0.6578376889228821
0.2809981107711792,0.73564213514328,0.6656696200370789
0.28095072507858276,0.7339516878128052,0.6629602313041687
0.2808358371257782,0.7498980164527893,0.6731393337249756
0.28088849782943726,0.7569953203201294,0.6717804670333862
0.2810859978199005,0.7653812170028687,0.6755771040916443
0.28091615438461304,0.7665688991546631,0.6822554469108582
0.28086045384407043,0.7728012800216675,0.681886613368988
0.2812618315219879,0.7780395746231079,0.6906784176826477
0.28069713711738586,0.7839520573616028,0.6981912851333618
0.2807828187942505,0.7906262874603271,0.7028257846832275
0.2812016010284424,0.6223070025444031,0.5936455726623535
0.2806299924850464,0.6341754794120789,0.603860080242157
0.28087207674980164,0.6339907646179199,0.6032483577728271
0.28082048892974854,0.6644091010093689,0.6118280291557312
0.28090134263038635,0.6801918148994446,0.6106308698654175
0.2808294892311096,0.7018908262252808,0.6197758913040161
0.2808201313018799,0.717279314994812,0.631873607635498
0.28047314286231995,0.7274349331855774,0.641045868396759
0.2803998589515686,0.7374520301818848,0.6587819457054138
0.2806183099746704,0.7424782514572144,0.6704784631729126
0.2801872193813324,0.7502569556236267,0.6777539253234863
0.27989569306373596,0.7621873021125793,0.6837429404258728
0.2802300751209259,0.7640408277511597,0.6913703680038452
0.2805532217025757,0.7710523009300232,0.6963756680488586
0.2801918387413025,0.7746410369873047,0.7042413353919983
0.2801770865917206,0.7827542424201965,0.7088468670845032
0.2798536419868469,0.7909035682678223,0.7129751443862915
0.28001633286476135,0.7951008081436157,0.7130661606788635
0.2797520160675049,0.8004065752029419,0.7175296545028687
0.27969974279403687,0.8058615922927856,0.7228902578353882
0.27955111861228943,0.8096112012863159,0.7243335843086243
0.27910250425338745,0.8124425411224365,0.7291817665100098
0.2795833945274353,0.8117738962173462,0.7317506670951843
0.2794257402420044,0.8124191761016846,0.7349640130996704
0.27909934520721436,0.6344316005706787,0.5955246090888977
0.2794421315193176,0.6425697207450867,0.6047237515449524
0.2791920304298401,0.6701734066009521,0.6326962113380432
0.2793075740337372,0.6867498755455017,0.6356188058853149
0.27942854166030884,0.6735100746154785,0.6542779207229614
0.2792823910713196,0.7086694836616516,0.6629350781440735
0.27903279662132263,0.719113290309906,0.6810413002967834
0.27851805090904236,0.7302773594856262,0.692022979259491
0.2789429724216461,0.7433348894119263,0.7000671625137329
0.27899226546287537,0.7608422636985779,0.7091100215911865
0.2785431444644928,0.7655155062675476,0.7125592231750488
0.2782386541366577,0.7790398597717285,0.716107964515686
0.2785413861274719,0.7903308272361755,0.7209538221359253
0.278547465801239,0.7958256006240845,0.7281194925308228
0.27847838401794434,0.8025951385498047,0.7363166213035583
0.2785613536834717,0.8116317391395569,0.7400057315826416
0.27823200821876526,0.8150361180305481,0.7392646670341492
0.27848953008651733,0.8175533413887024,0.7456945180892944
0.2782350480556488,0.822253406047821,0.7485930919647217
0.27849650382995605,0.8272023797035217,0.7520503997802734
0.2781012952327728,0.8274680972099304,0.7541462182998657
0.27835768461227417,0.8320229649543762,0.7562842965126038
0.27806854248046875,0.8348910808563232,0.759544849395752
0.27833983302116394,0.8383176922798157,0.7618719339370728
0.27886784076690674,0.6522376537322998,0.6155279278755188
0.2786942422389984,0.6772450804710388,0.613009512424469
0.2787080407142639,0.6892305612564087,0.618131697177887
0.27920445799827576,0.7009272575378418,0.6436509490013123
0.27876973152160645,0.7256314754486084,0.6588961482048035
0.2787409722805023,0.7437231540679932,0.6709646582603455
0.27878162264823914,0.7523180842399597,0.6873815655708313
0.2787604033946991,0.7723475098609924,0.6987045407295227
0.2786155045032501,0.7853883504867554,0.706901490688324
0.27864590287208557,0.7955175638198853,0.7165142297744751
0.27842265367507935,0.8039573431015015,0.7246847748756409
0.27883538603782654,0.8104885220527649,0.7322120070457458
0.27859562635421753,0.8164413571357727,0.7350070476531982
0.27884048223495483,0.8230790495872498,0.7436754703521729
0.27857333421707153,0.8249020576477051,0.7499244213104248
0.2780570983886719,0.8286476135253906,0.7526530623435974
0.2784000337123871,0.8330031037330627,0.7549010515213013
0.27800610661506653,0.835567057132721,0.7604857087135315
0.27853482961654663,0.8397186398506165,0.7620078325271606
0.2781946659088135,0.8436204195022583,0.7650668621063232
0.2784086763858795,0.844667911529541,0.7687622308731079
0.27819061279296875,0.8469745516777039,0.7680982351303101
0.2782789468765259,0.8510405421257019,0.7728517055511475
0.27814775705337524,0.8549191951751709,0.7745293378829956
0.2769976258277893,0.671038031578064,0.6387121677398682
0.277145653963089,0.6855143308639526,0.6460722088813782
0.2771686017513275,0.7117264866828918,0.672287106513977
0.27675560116767883,0.7351714968681335,0.6876722574234009
0.2765083312988281,0.7609632611274719,0.6934653520584106
0.2766929566860199,0.7747921943664551,0.7117938995361328
0.2768854796886444,0.7854315638542175,0.7231245636940002
0.2764829695224762,0.7842176556587219,0.7305667400360107
0.2769562005996704,0.7962642908096313,0.7413674592971802
0.27641987800598145,0.816094696521759,0.7468946576118469
0.2769571542739868,0.8223660588264465,0.7582681179046631
0.2769286334514618,0.8286665678024292,0.7620486617088318
0.27665457129478455,0.8329969644546509,0.7635265588760376
0.27664366364479065,0.8390437364578247,0.7709349989891052
0.27652281522750854,0.8471387624740601,0.774590253829956
0.2765422761440277,0.8495707511901855,0.7780711054801941
0.2766866087913513,0.8522619009017944,0.7774065732955933
0.2760998606681824,0.8540988564491272,0.7845844626426697
0.2759834825992584,0.85824054479599,0.7862328886985779
0.275821328163147,0.8617735505104065,0.7874093055725098
0.2757532596588135,0.8648490309715271,0.7896696329116821
0.2758462429046631,0.8662205338478088,0.7937928438186646
0.27601537108421326,0.8682996034622192,0.7919669151306152
0.276069700717926,0.868912398815155,0.7957332730293274
