Index,Iteration,Mean IoU,Filters,Learning rate,Pre processing,Whitening,Batch size,Dropout,Elastic proportion
1,1,0.6779744029045105,32,0.00019683056668943228,Standardize,0.0,5,0.3388957641391369,0.08827551486484582
2,2,0.633370598157247,32,7.139955823228541e-05,ZCA,0.000362002459635811,3,0.41050093609741073,0.14996384366965418
