epoch;accuracy;iou_coef;loss;val_accuracy;val_iou_coef;val_loss
51;0.95838994;0.8181042;0.04202060401957068;0.87667793;0.64267844;0.2716334886228045
52;0.962664;0.83447224;0.03742196360189054;0.8842486;0.64359874;0.3409991341953476
53;0.96369755;0.8382582;0.03660555605052246;0.8825045;0.6410101;0.35039509839067856
54;0.9624401;0.83417875;0.037640343415033486;0.88046086;0.64660174;0.3088767010097702
55;0.9629755;0.8374798;0.036842082337372836;0.88392156;0.6455783;0.3440133835189044
56;0.9640001;0.8398532;0.03628731752331886;0.88258564;0.64637977;0.2980298521307608
57;0.9632474;0.8367168;0.03718551313504577;0.88239974;0.64350337;0.3018059285047154
58;0.9640602;0.83978593;0.03631140339809159;0.8790988;0.64682674;0.2805307604682942
59;0.9611824;0.8303437;0.03913070291746408;0.8749593;0.5999779;0.271742189489305
60;0.95178276;0.7919582;0.050904659968283444;0.8820005;0.6416563;0.2871981460601091
61;0.96259487;0.8352748;0.03771023370532526;0.88014984;0.63281673;0.31837186496704817
62;0.9650875;0.8436371;0.035181608392546575;0.8830177;0.64714813;0.31163005710889896
63;0.96631116;0.84817266;0.033933419946374166;0.87968725;0.6433152;0.3264302755395571
64;0.96743774;0.8532365;0.03254469896459745;0.8827492;0.64736074;0.36626743522162236
65;0.9667758;0.8511379;0.03346019512456325;0.88074213;0.6451272;0.3326988824332754
66;0.96698684;0.8518398;0.033109469442731805;0.8812386;0.6475061;0.3419319661644598
67;0.96637404;0.84971726;0.033654488974975215;0.8759712;0.64428157;0.31211365225414434
0;0.678709;0.23216295;0.30474068354046535;0.6705372;0.23858644;0.30752822288445064
1;0.6825715;0.23128285;0.3046276128386694;0.6705583;0.23768713;0.3075277081273851
2;0.6825642;0.23040423;0.30456290169367717;0.6705594;0.23702276;0.30754127082370575
3;0.68257153;0.22983548;0.30452345503701106;0.6705595;0.23649386;0.30756050969873155
4;0.682586;0.229397;0.30449971276616294;0.6705595;0.23608881;0.3075801162492661
5;0.6825863;0.22905494;0.30448429773724267;0.6705595;0.23574205;0.3076003287803559
6;0.682586;0.22870718;0.3044750573426958;0.6705595;0.23549412;0.3076167006152017
0;0.6570345;0.23414995;0.3056555671445907;0.68227166;0.23308457;0.30475635826587677
1;0.6786245;0.23329617;0.30558717200680385;0.6822684;0.23249671;0.30471047364530107
2;0.6786794;0.23258078;0.305614455900495;0.682268;0.23208736;0.3046726049411865
3;0.678682;0.23268421;0.30553765579821573;0.6822684;0.23164187;0.30463646099680947
4;0.6786799;0.23215708;0.3055177128882635;0.6822684;0.23123203;0.3045780686821256
5;0.6786825;0.23185165;0.30550352498652444;0.6822684;0.23104501;0.30459731397174655
6;0.6786824;0.23161833;0.30550339518085357;0.6822684;0.23082714;0.30458491975352875
7;0.678683;0.23119272;0.3054938867924705;0.6822684;0.22746561;0.30326051703521184
8;0.6786833;0.23115851;0.30550375032046484;0.6822684;0.23062903;0.3045745267186846
9;0.678683;0.23119071;0.30546853898063536;0.6822684;0.23044473;0.30451455550534384
10;0.67868316;0.23002294;0.3052852755690378;0.6822684;0.2288845;0.3031638843672616
11;0.6786835;0.22790328;0.30437610347119587;0.6822684;0.22828041;0.3015289476371947
12;0.6786709;0.2291271;0.3038709384486789;0.6822684;0.22708963;0.2992102551460266
13;0.67868304;0.23070377;0.3035785735031915;0.6822684;0.23308255;0.30475883512269886
14;0.67868334;0.23250066;0.3044745217334657;0.6822684;0.1926519;0.3241366197239785
15;0.67868257;0.23287407;0.30511330642397444;0.6822684;0.23260835;0.304722482193084
16;0.6786836;0.2330051;0.3055639267630047;0.6822684;0.2320753;0.30467159015791756
17;0.678683;0.23254958;0.3055362050968503;0.6822684;0.23163469;0.3046360102437791
18;0.67868316;0.23223945;0.3055192704238589;0.6822684;0.23130848;0.30461344489029474
19;0.6786839;0.23182838;0.3055089570321734;0.6822684;0.23105389;0.304597987419083
20;0.6786835;0.23169483;0.3055019743385769;0.6822684;0.2307921;0.3045841650168101
21;0.67868286;0.23140429;0.30549930370043193;0.6822684;0.23065522;0.30457770798887523
22;0.67868304;0.23132956;0.3054966953160271;0.6822684;0.23052764;0.30457218107723055
23;0.67868316;0.23104231;0.30549545348636686;0.6822684;0.23046352;0.3045696078311829
24;0.6786836;0.23102723;0.30549443070850674;0.6822684;0.23036845;0.3045660137562525
25;0.6786834;0.23095633;0.30549360613974313;0.6822684;0.23033412;0.3045647518407731
0;0.6789002;0.23069546;0.3054372332777296;0.6822684;0.23025805;0.3045621177979878
1;0.67889917;0.23063856;0.3054371210317763;0.6822684;0.23017386;0.30455939108417146
2;0.67889977;0.23058346;0.3054371660474747;0.6822684;0.23013638;0.30455826010022846
3;0.67889905;0.23036921;0.30543641377063024;0.6822684;0.23013183;0.30455810089906055
4;0.678899;0.23048173;0.3054370282282905;0.6822684;0.23010682;0.3045573732398805
5;0.6788983;0.23030998;0.3054368026956679;0.6822684;0.23010702;0.30455739872796195
6;0.67889863;0.23040023;0.3054379520908235;0.6822684;0.23009163;0.3045569305192857
7;0.6788988;0.23038661;0.3054369658042514;0.6822684;0.23006889;0.3045563012361526
8;0.6788986;0.23035456;0.30543706781334345;0.6822684;0.23004235;0.304555550473077
9;0.6788985;0.23033886;0.3054370114065352;0.6822684;0.23007931;0.304556565455028
10;0.67889875;0.23037109;0.30543725489623963;0.6822684;0.2300512;0.3045557874157315
11;0.67889905;0.2303495;0.3054366965710171;0.6822684;0.23005787;0.30455600613639466
12;0.6788988;0.23028764;0.3054372978588891;0.6822684;0.2300683;0.3045562932604835
13;0.6788989;0.23041902;0.30543694351400646;0.6822684;0.23006122;0.30455609100205555
14;0.67889863;0.2304175;0.30543627952772473;0.6822684;0.23002389;0.3045550687540145
15;0.67889875;0.23038821;0.3054371848560515;0.6822684;0.23001646;0.3045548742441904
16;0.6788991;0.2303287;0.3054368120053458;0.6822684;0.2300068;0.304554637500218
17;0.6788989;0.23035899;0.30543722001333085;0.6822684;0.23001276;0.3045547872497922
18;0.67889917;0.23042004;0.3054362615233376;0.6822684;0.22999515;0.30455431977907815
19;0.67889833;0.23032299;0.3054375150563225;0.6822684;0.22999188;0.3045542309397743
20;0.6788985;0.2304068;0.3054369488878856;0.6822684;0.23000123;0.3045544890846525
21;0.6788988;0.23025079;0.30543697658039276;0.6822684;0.23000975;0.30455468680177417
22;0.67889905;0.23022358;0.3054372086411431;0.6822684;0.23002538;0.3045551083769117
23;0.678899;0.2303255;0.30543651940330624;0.6822684;0.23005356;0.3045558537755694
24;0.67889863;0.23027675;0.305437354880666;0.6822684;0.23005548;0.3045559218667802
25;0.6788994;0.23037958;0.3054373615980148;0.6822684;0.23006849;0.3045562887759436
0;0.63675725;0.22986172;0.30047311186790465;0.65900016;0.24341884;0.30674800475438435
0;0.6666685;0.23094228;0.33119469781716665;0.68650335;0.22692747;0.31989588439464567
1;0.6781851;0.22945894;0.3531135434905688;0.6919052;0.22668612;0.31963685899972916
2;0.68505806;0.22797062;0.3205577393372854;0.6920105;0.22648697;0.3194813147187233
3;0.6850729;0.22776788;0.32041308532158536;0.69203264;0.22627962;0.3193221688270569
4;0.6850792;0.22757311;0.3202653333544731;0.69204485;0.22606876;0.31916137635707853
5;0.68508285;0.22733864;0.3201182285944621;0.6920512;0.22585773;0.31900240778923034
6;0.68508554;0.22712322;0.31997278779745103;0.69205374;0.22564729;0.3188452377915382
7;0.6850875;0.22689225;0.3198288415869077;0.692055;0.22543652;0.31868953853845594
8;0.6850881;0.22667652;0.3196869467695554;0.6920578;0.22522464;0.3185351133346558
9;0.6850901;0.22645812;0.3195455938577652;0.6920588;0.2250127;0.3183827310800552
10;0.68509156;0.22625044;0.31940687745809554;0.6920598;0.22480111;0.31823184341192245
11;0.68509215;0.22601268;0.3192699685692787;0.6920601;0.22459085;0.3180839329957962
12;0.68509233;0.2257786;0.319135527809461;0.6920624;0.22438085;0.3179382115602493
13;0.6850936;0.22558744;0.3190033475557963;0.692057;0.22417262;0.31779418140649796
14;0.67569065;0.22547287;0.3195900748173396;0.69201434;0.2239641;0.3176518201828003
15;0.6850697;0.22513492;0.3187436526020368;0.69201255;0.22375917;0.3175129801034927
16;0.685071;0.22492181;0.31861771990855536;0.69204175;0.22355433;0.31737503260374067
17;0.6850225;0.22469662;0.3184978887438774;0.69206315;0.22334602;0.317241470515728
18;0.68513167;0.2244997;0.31837131530046464;0.692082;0.22315359;0.31710601449012754
19;0.6850675;0.2243009;0.31825210998455683;0.6921252;0.2229527;0.316975499689579
20;0.6851303;0.22405176;0.31813505391279856;0.6921369;0.22275102;0.31684898734092715
21;0.685196;0.22388874;0.3180147851506869;0.691348;0.2226179;0.31673196852207186
22;0.6766936;0.22447199;0.5250979473193487;0.69206417;0.22232422;0.3165952697396278
23;0.6850933;0.22341546;0.3177941625316938;0.69206417;0.22213128;0.3164770931005478
24;0.6850933;0.22321391;0.31768905768791833;0.69206417;0.22193913;0.3163610711693764
25;0.6850933;0.22302818;0.317585260172685;0.69206417;0.22174835;0.31624721437692643
0;0.6837887;0.22284694;0.3177258655428886;0.69206417;0.22156355;0.31613802909851074
1;0.6837887;0.2226782;0.31763032724459966;0.69206417;0.22137956;0.31603080928325655
2;0.6837887;0.22246262;0.3175370569030444;0.69206417;0.2211976;0.31592570543289183
3;0.6837887;0.22227992;0.31744563231865564;0.69206417;0.22101697;0.3158226519823074
4;0.6837887;0.2220731;0.3173559536536535;0.69206417;0.22083834;0.315721820294857
5;0.6837887;0.22189902;0.31726839194695156;0.69206417;0.22066104;0.3156227871775627
6;0.6837887;0.22171038;0.31718310912450154;0.69206417;0.22048502;0.3155257895588875
7;0.6837887;0.22149451;0.31709926227728524;0.69206417;0.22031164;0.3154310703277588
8;0.6837887;0.22132817;0.3170170937975248;0.69206417;0.2201397;0.31533832401037215
9;0.6837887;0.22116524;0.3169368103146553;0.69206417;0.21996851;0.3152470767498016
10;0.6837887;0.22097547;0.3168585514028867;0.69206417;0.21979928;0.31515763252973555
11;0.6837887;0.22081819;0.3167814960082372;0.69206417;0.21963087;0.3150698870420456
12;0.6837887;0.22061664;0.31670599232117336;0.69206417;0.21946509;0.3149841666221619
13;0.6837887;0.22045068;0.3166323333978653;0.69206417;0.21929953;0.3148997396230698
14;0.6837887;0.22029059;0.31656005134185156;0.69206417;0.21913552;0.31481688320636747
15;0.6837887;0.22012049;0.3164890130360921;0.69206417;0.2189724;0.31473559737205503
16;0.6837887;0.21995936;0.3164198949933052;0.69206417;0.21881104;0.31465566754341123
17;0.6837887;0.21975462;0.31635206888119377;0.69206417;0.21865077;0.3145777150988579
18;0.6837887;0.21958508;0.3162857433160146;0.69206417;0.21849188;0.3145011574029922
19;0.6837887;0.21942466;0.31622072011232377;0.69206417;0.21833532;0.31442617177963256
20;0.6837887;0.21928053;0.31615689396858215;0.69206417;0.21817967;0.3143526315689087
21;0.6837887;0.21911232;0.31609455198049546;0.69206417;0.21802509;0.3142804533243179
22;0.6837887;0.21894605;0.3160343810915947;0.69206417;0.2178719;0.3142097324132919
23;0.6837887;0.21878497;0.31597436517477034;0.69206417;0.2177201;0.31414049565792085
24;0.6837887;0.21862145;0.3159161567687988;0.69206417;0.21757051;0.3140726208686829
25;0.6837887;0.21847174;0.3158591618140539;0.69206417;0.21742122;0.3140061110258102
0;0.2563363;0.18625617;0.23653246983885765;0.31560695;0.2417222;0.26225157553950945
1;0.23804058;0.18873796;0.23590018823742867;0.31560695;0.24472572;0.26001572410265605
2;0.23804058;0.18925205;0.23582022049360804;0.31560695;0.2463533;0.25890361989537874
3;0.23804058;0.19059165;0.23569733773668608;0.31560695;0.2441025;0.26046046167612075
4;0.23804058;0.18876363;0.23576076179742814;0.31560695;0.24732015;0.25827782874306043
5;0.23804058;0.19051751;0.23579666076434982;0.31560695;0.24512476;0.25973639264702797
6;0.23804058;0.18896464;0.23573875890837775;0.31560695;0.24781543;0.25796757141749066
7;0.23804058;0.19027327;0.23579466640949248;0.31560695;0.2462358;0.25898147324721016
8;0.23804058;0.1894942;0.2358270655075709;0.31560695;0.24708922;0.2584248450895151
9;0.23804058;0.18975744;0.23583815950486395;0.31560695;0.24704178;0.2584552340209484
10;0.23804058;0.1915875;0.23560001353422802;0.31560695;0.2416392;0.2623165855805079
11;0.23804058;0.18828075;0.2358734225233396;0.31560695;0.24627616;0.25895465860764183
12;0.23804058;0.18968584;0.23584309907423126;0.31560695;0.24648933;0.2588139623403549
13;0.23804058;0.19044496;0.23582099974155427;0.31560695;0.24447115;0.26019611457983655
14;0.23804058;0.18985082;0.23578507031003634;0.31560695;0.24438092;0.2602604918181896
15;0.23804058;0.18875122;0.2357584589885341;0.31560695;0.24767442;0.2580551852782567
16;0.23804058;0.18991682;0.23578057711323103;0.31560695;0.24740331;0.25822520777583124
17;0.23804058;0.1904583;0.2357761145465904;0.31560695;0.24536078;0.2595732236901919
18;0.23804058;0.1898504;0.23583361249830986;0.31560695;0.24503641;0.2597978159785271
19;0.23804058;0.18878219;0.23573988841639626;0.31560695;0.24824734;0.2577028344074885
20;0.23804058;0.19106658;0.2358063788049751;0.31560695;0.24430719;0.260313189526399
21;0.23804058;0.1894282;0.2358475361433294;0.31560695;0.24536969;0.2595670099059741
22;0.23804058;0.1896144;0.23584744036197663;0.31560695;0.24585009;0.25923964207371075
23;0.23804058;0.1898027;0.23582719357477294;0.31560695;0.24571562;0.25933067724108694
24;0.23804058;0.18998893;0.23580960258841516;0.31560695;0.24507412;0.2597715936601162
25;0.23804058;0.18945369;0.23580039822392992;0.31560695;0.2460785;0.25908628553152085
26;0.23804058;0.19095711;0.235701934248209;0.31560695;0.24269456;0.26150245120127996
27;0.23804058;0.18875374;0.2358794052567747;0.31560695;0.24581294;0.2592647907634576
28;0.23804058;0.18938757;0.23576434759630097;0.31560695;0.24702305;0.25846726273496945
29;0.23804058;0.18982437;0.23576329689886835;0.31560695;0.24686578;0.2585686308642228
30;0.23804058;0.18963869;0.23583013067642847;0.31560695;0.24724747;0.2583239383995533
31;0.23804058;0.19106959;0.23576239206724697;0.31560695;0.24332188;0.26103185589114825
0;0.2526997;0.19718526;0.24018059364623492;0.31560695;0.2515537;0.25586301113168397
1;0.2526997;0.20212685;0.2398831427925163;0.31560695;0.24657916;0.2587551017602285
2;0.2526997;0.19857973;0.24004852283332084;0.31560695;0.25067022;0.25632139345010124
3;0.2526997;0.20061103;0.24016981638140147;0.31560695;0.24911818;0.2571857526898384
4;0.2526997;0.19911882;0.24008957271774609;0.31560695;0.2515908;0.25584436977903047
5;0.2526997;0.20062627;0.24013686320847935;0.31560695;0.25012526;0.2566164125998815
6;0.2526997;0.19964881;0.24010573907030952;0.31560695;0.25109586;0.25609746724367144
7;0.2526997;0.19940843;0.24004974654979175;0.31560695;0.25281897;0.25525088161230086
8;0.2526997;0.20111857;0.24009531752930746;0.31560695;0.2501281;0.25661485865712164
9;0.2526997;0.19883567;0.24000061079859733;0.31560695;0.25323644;0.25506058062116305
10;0.2526997;0.2022037;0.2400218519071738;0.31560695;0.24822973;0.25771349743008615
11;0.2526997;0.19984266;0.2401080576909913;0.31560695;0.24879381;0.2573757576445738
12;0.2526997;0.19996873;0.24014166361755795;0.31560695;0.24903005;0.25723708992203076
13;0.2526997;0.20091474;0.24002054325408406;0.31560695;0.24716987;0.2583733546237151
14;0.2526997;0.19937555;0.2401598583492968;0.31560695;0.24886401;0.25733436246713004
15;0.2526997;0.1998589;0.24015801813867357;0.31560695;0.24935342;0.25705000559488933
16;0.2526997;0.19934112;0.24008851622541746;0.31560695;0.25117502;0.2560564522941907
17;0.2526997;0.2008537;0.24012925169534152;0.31560695;0.24925666;0.25710569048921267
18;0.2526997;0.20091279;0.2400063435236613;0.31560695;0.24739026;0.25823347369829813
19;0.2526997;0.19972555;0.240159779207574;0.31560695;0.24828796;0.25767821942766506
20;0.2526997;0.19934681;0.24014828610751365;0.31560695;0.25002316;0.2566727454463641
21;0.2526997;0.20007202;0.2401156580282582;0.31560695;0.24997093;0.25670164624849956
22;0.2526997;0.19958718;0.240061766654253;0.31560695;0.25110635;0.2560920516649882
23;0.2526997;0.20126644;0.2400783297088411;0.31560695;0.24832334;0.2576567895710468
24;0.2526997;0.2006222;0.24008324088321792;0.31560695;0.24701528;0.2584723003208637
25;0.2526997;0.19792812;0.2399561018579536;0.31560695;0.25244406;0.25542678162455557
26;0.2526997;0.20210122;0.23995927572250367;0.31560695;0.24777147;0.2579948698480924
27;0.2526997;0.19967736;0.2401623260643747;0.31560695;0.24863276;0.25747122888763746
28;0.2526997;0.20038618;0.2401245524485906;0.31560695;0.24791239;0.25790764366587005
29;0.2526997;0.1994931;0.24016355342335172;0.31560695;0.24926494;0.2571009027461211
30;0.2526997;0.20127659;0.23996581724948354;0.31560695;0.24650249;0.25880534052848814
31;0.2526997;0.199269;0.24017870467570093;0.31560695;0.24848488;0.257559551546971
32;0.2526997;0.1994679;0.240139174544149;0.31560695;0.24996634;0.25670418416460355
0;0.36258334;0.23298456;0.24174531681670083;0.31560695;0.23775263;0.23592713624238967
1;0.31690133;0.23796658;0.23293675068351957;0.31560695;0.24192348;0.22867015649875005
2;0.31690133;0.24212006;0.22594604508744345;0.31560695;0.24590011;0.2219662720958392
3;0.31690133;0.24605128;0.21956391284863155;0.31560695;0.24956018;0.21599723349014918
4;0.31690133;0.24968182;0.21386221216784584;0.31560695;0.25295556;0.21064935475587845
5;0.31690133;0.25303525;0.20878115776512357;0.31560695;0.25600493;0.2060158868630727
6;0.31690133;0.25612074;0.2043018748362859;0.31560695;0.25890994;0.2017656390865644
7;0.31690133;0.25895035;0.20033487147755094;0.31560695;0.26154226;0.1980666031440099
8;0.31690133;0.2615578;0.19683881402015685;0.31560695;0.26392576;0.19485158622264862
9;0.31690133;0.2639311;0.19376875542932087;0.31560695;0.266165;0.1919604221979777
10;0.31690133;0.26615638;0.1910718869831827;0.31560695;0.2681716;0.18948507259289424
11;0.31690133;0.26812577;0.18869448403517405;0.31560695;0.269981;0.18735281030337017
12;0.31690133;0.27000794;0.18663579026858013;0.31560695;0.27172947;0.1853912686308225
13;0.31690133;0.27172488;0.18483705073595047;0.31560695;0.2733377;0.18367930352687836
14;0.31690133;0.2732597;0.18325713773568472;0.31560695;0.2746838;0.1823194627960523
15;0.31690133;0.2746578;0.18190574960576164;0.31560695;0.27601913;0.18104050308465958
16;0.31690133;0.27597564;0.18072209590011173;0.31560695;0.27723312;0.1799438178539276
17;0.31690133;0.2771788;0.17969865451256434;0.31560695;0.27830085;0.1790324995915095
18;0.31690133;0.27824882;0.1788137949175305;0.31560695;0.27932027;0.17821388791004816
19;0.31690133;0.2792634;0.1780474838283327;0.31560695;0.28021833;0.1775353064139684
20;0.31690133;0.2802022;0.1773941511909167;0.31560695;0.28107828;0.1769256889820099
21;0.31690133;0.28102994;0.17682909700605604;0.31560695;0.28189772;0.17638214925924936
22;0.31690133;0.28181309;0.176338277094894;0.31560695;0.28255165;0.17597628086805345
23;0.31690133;0.282519;0.17592066476742427;0.31560695;0.28320372;0.1755983089407285
24;0.31690133;0.2831426;0.1755592026644283;0.31560695;0.28381285;0.17526886810859044
25;0.31690133;0.28375533;0.17525288346740936;0.31560695;0.2843773;0.1749853730201721
26;0.31690133;0.28433213;0.17498923788468043;0.31560695;0.28487334;0.17475471446911495
27;0.31690133;0.28482097;0.17476385285456975;0.31560695;0.2853121;0.17456450164318085
28;0.31690133;0.28529933;0.17457708368698757;0.31560695;0.2857898;0.1743730107943217
29;0.31690133;0.28568336;0.17441177550289366;0.31560695;0.28613806;0.1742441972096761
30;0.31690133;0.286103;0.17427054676744674;0.31560695;0.2865204;0.17411359200874965
31;0.31690133;0.28645584;0.17415364450878568;0.31560695;0.28685275;0.17400961816310884
32;0.31690133;0.28678232;0.1740560112728013;0.31560695;0.28712082;0.1739319384098053
33;0.31690133;0.2871096;0.17397042413552602;0.31560695;0.2874282;0.17385043154160182
34;0.31690133;0.28734732;0.17389952540397643;0.31560695;0.28767985;0.1737894520163536
35;0.31690133;0.28766018;0.17384105142619874;0.31560695;0.28789;0.17374266286691029
36;0.31690133;0.28789687;0.17379405813084708;0.31560695;0.2881557;0.17368886818488438
37;0.31690133;0.28806153;0.17374480449491078;0.31560695;0.2883062;0.17366129159927368
38;0.31690133;0.28831086;0.17371991591321098;0.31560695;0.2885143;0.17362640351057052
39;0.31690133;0.28842518;0.17368398358424506;0.31560695;0.28867337;0.1736024136344592
40;0.31690133;0.28861243;0.173659990562333;0.31560695;0.28881067;0.1735834687948227
41;0.31690133;0.28877607;0.17363493492205936;0.31560695;0.28895408;0.1735656882325808
42;0.31690133;0.2889263;0.17361993806229697;0.31560695;0.28908813;0.17355073640743893
43;0.31690133;0.28904796;0.17360730204317304;0.31560695;0.28921273;0.17353837192058563
44;0.31690133;0.28911087;0.1735942126976119;0.31560695;0.28924042;0.17353580246369044
45;0.31690133;0.28924534;0.17358119438091915;0.31560695;0.28938925;0.17352337191502254
46;0.31690133;0.28932935;0.17357362823353872;0.31560695;0.28947592;0.17351713081200917
47;0.31690133;0.28946105;0.17356822705931133;0.31560695;0.2895818;0.17351052314043044
48;0.31690133;0.289485;0.1735644737879435;0.31560695;0.28958413;0.17351039946079255
49;0.31690133;0.28955814;0.1735598646932178;0.31560695;0.2897163;0.1735036720832189
50;0.31690133;0.28969055;0.17355495906538435;0.31560695;0.28978613;0.17350086669127146
51;0.31690133;0.28970644;0.17355003191365137;0.31560695;0.28979555;0.17350049416224161
52;0.31690133;0.28982833;0.1735532542069753;0.31560695;0.28988603;0.1734976624449094
53;0.31690133;0.28982085;0.1735458258125517;0.31560695;0.28992513;0.17349668592214584
54;0.31690133;0.2897929;0.17354852159818013;0.31560695;0.28992337;0.17349670181671778
55;0.31690133;0.28982154;0.17354508555597728;0.31560695;0.28994182;0.17349629749854406
56;0.31690133;0.28992483;0.17354092929098341;0.31560695;0.28998244;0.17349550525347393
57;0.31690133;0.28993097;0.17354440606302685;0.31560695;0.29001385;0.17349503884712855
58;0.31690133;0.28994507;0.17354347142908308;0.31560695;0.29007906;0.1734943484266599
59;0.31690133;0.28998548;0.17354051768779755;0.31560695;0.2900568;0.17349452326695125
60;0.31690133;0.29004857;0.1735402880443467;0.31560695;0.2901103;0.17349416116873423
61;0.31690133;0.29008633;0.17354498770501878;0.31560695;0.2901751;0.17349408219257992
62;0.31690133;0.29004925;0.173547506166829;0.31560695;0.29007906;0.1734943504134814
63;0.31690133;0.29013506;0.173539703587691;0.31560695;0.29016906;0.17349404941002528
64;0.31690133;0.29014486;0.1735437434580591;0.31560695;0.29015458;0.17349405586719513
65;0.31690133;0.29018408;0.17354067398442163;0.31560695;0.2902213;0.17349432408809662
66;0.31690133;0.29013076;0.17353715499242148;0.31560695;0.29018515;0.17349409808715185
67;0.31690133;0.2900758;0.17354487197266685;0.31560695;0.29016027;0.17349407921234766
68;0.31690133;0.2901731;0.17353935937086742;0.31560695;0.29020876;0.17349423468112946
69;0.31690133;0.2901198;0.17353859328561358;0.31560695;0.29020327;0.17349417756001154
70;0.31690133;0.29014438;0.17353669123517143;0.31560695;0.290217;0.17349426100651424
71;0.31690133;0.2902694;0.1735459526379903;0.31560695;0.29025736;0.17349463750918706
72;0.31690133;0.2902398;0.17353642748461828;0.31560695;0.2902467;0.17349450985590617
0;0.31768656;0.2904747;0.1735648857222663;0.31560695;0.29021418;0.17349422971407572
1;0.31768656;0.29052746;0.17355864544709523;0.31560695;0.290274;0.1734948088725408
2;0.31768656;0.29056898;0.17356560793187883;0.31560695;0.2902936;0.1734950785835584
3;0.31768656;0.29066476;0.17356547365585964;0.31560695;0.2903475;0.17349604467550914
4;0.31768656;0.29061943;0.17356650763087803;0.31560695;0.290314;0.17349542280038197
5;0.31768656;0.29061544;0.17356190979480743;0.31560695;0.29033327;0.17349572032690047
6;0.31768656;0.29059422;0.17356004565954208;0.31560695;0.29031077;0.17349533885717391
0;0.33535013;0.30366722;-0.44840136766433714;0.29148915;0.28564793;-0.42785716280341146
1;0.33037898;0.32571474;-0.4712206542491913;0.29148915;0.28929698;-0.4316935159265995
2;0.33037898;0.32826596;-0.4736563444137573;0.29148915;0.29028833;-0.4327297188341618
3;0.33037898;0.329119;-0.47447437544663745;0.29148915;0.29071456;-0.43317449614405634
4;0.33037898;0.3295192;-0.4748624806602796;0.29148915;0.2909394;-0.4334088183939457
5;0.33037898;0.3297528;-0.4750822087128957;0.29148915;0.29107642;-0.43355158939957616
6;0.33037898;0.32989642;-0.47522048354148866;0.29148915;0.29116723;-0.4336463451385498
7;0.33037898;0.3299963;-0.4753141944607099;0.29148915;0.2912292;-0.4337107248604298
8;0.33037898;0.3300666;-0.4753810117642085;0.29148915;0.291275;-0.4337584562599659
9;0.33037898;0.33011857;-0.47543036142985023;0.29148915;0.2913093;-0.43379406854510305
10;0.33037898;0.3301589;-0.4754682833949725;0.29148915;0.29133597;-0.4338218607008457
11;0.33037898;0.33019006;-0.47549812371532124;0.29148915;0.2913581;-0.4338450446724892
12;0.33037898;0.33021516;-0.47552193999290465;0.29148915;0.2913752;-0.43386277332901957
13;0.33037898;0.3302359;-0.4755413971841335;0.29148915;0.29138944;-0.43387760147452353
14;0.33037898;0.33025274;-0.47555752048889793;0.29148915;0.2914004;-0.43388896360993384
15;0.33037898;0.33026698;-0.47557104254762333;0.29148915;0.29141122;-0.4339002102613449
16;0.33037898;0.3302789;-0.4755825554331144;0.29148915;0.2914203;-0.4339097701013088
17;0.33037898;0.3302894;-0.47559240634242694;0.29148915;0.29142708;-0.4339167959988117
18;0.33037898;0.33029822;-0.4756008893251419;0.29148915;0.29143345;-0.4339234299957752
19;0.33037898;0.33030605;-0.47560837616523105;0.29148915;0.29143986;-0.4339302308857441
20;0.33037898;0.33031294;-0.47561482762296997;0.29148915;0.2914431;-0.43393339589238167
21;0.33037898;0.33031878;-0.47562037656704587;0.29148915;0.2914489;-0.4339395396411419
22;0.33037898;0.33032432;-0.4756255574524403;0.29148915;0.2914518;-0.43394246101379397
23;0.33037898;0.33032894;-0.4756300295392672;0.29148915;0.2914555;-0.4339463338255882
24;0.33037898;0.3303333;-0.4756340779364109;0.29148915;0.29145864;-0.43394955769181254
25;0.33037898;0.33033714;-0.4756377754112085;0.29148915;0.2914608;-0.4339518196880817
26;0.33037898;0.33034056;-0.47564102013905846;0.29148915;0.29146427;-0.43395555540919306
27;0.33037898;0.3303437;-0.4756439963976542;0.29148915;0.29146573;-0.43395693227648735
28;0.33037898;0.33034658;-0.475646702448527;0.29148915;0.29146838;-0.4339597590267658
0;0.3087399;0.3083552;-0.4470349000559913;0.32946497;0.32947522;-0.47980191111564635
1;0.31189415;0.31190467;-0.44979929112725786;0.32946497;0.32947522;-0.47980191111564635
2;0.31189415;0.3119046;-0.44979928996827867;0.32946497;0.32947522;-0.47980191111564635
3;0.31189415;0.31190464;-0.44979929162396326;0.32946497;0.32947522;-0.47980191111564635
4;0.31189415;0.3119046;-0.4497992894715733;0.32946497;0.32947522;-0.47980191111564635
5;0.31189415;0.31190458;-0.44979929361078475;0.32946497;0.32947522;-0.47980191111564635
6;0.31189415;0.31190464;-0.4497992949353324;0.32946497;0.32947522;-0.47980191111564635
7;0.31189415;0.3119045;-0.4497992914583948;0.32946497;0.32947522;-0.47980191111564635
8;0.31189415;0.3119046;-0.4497992905477683;0.32946497;0.32947522;-0.47980191111564635
9;0.31189415;0.3119046;-0.4497992903821998;0.32946497;0.32947522;-0.47980191111564635
10;0.31189415;0.31190467;-0.4497992901338471;0.32946497;0.32947522;-0.47980191111564635
0;0.31613168;0.30436093;-0.45103156367937725;0.30441463;0.30299893;-0.446933726221323
1;0.31564018;0.3147425;-0.46208106809192234;0.30441463;0.30388084;-0.4478237534562747
